Date,Price,High,Low,Close**,Volume,Market Cap
4-1-2017,1044.4,"1,159.42","1,044.40","1,154.73","344,945,984","16,795,400,192"
5-1-2017,1156.73,"1,191.10",910.42,"1,013.38","510,199,008","18,603,999,232"
6-1-2017,1014.24,"1,046.81",883.94,902.2,"351,876,000","16,314,099,712"
7-1-2017,903.49,908.59,823.56,908.59,"279,550,016","14,534,400,000"
8-1-2017,908.17,942.72,887.25,911.2,"158,715,008","14,611,399,680"
9-1-2017,913.24,913.69,879.81,902.83,"141,876,992","14,694,899,712"
10-1-2017,902.44,914.87,901.06,907.68,"115,808,000","14,522,600,448"
11-1-2017,908.11,919.45,762.77,777.76,"310,928,992","14,615,700,480"
12-1-2017,775.18,826.25,755.76,804.83,"222,326,000","12,477,599,744"
13-1-2017,803.74,829,780,823.98,"168,968,000","12,939,100,160"
14-1-2017,825.14,835.09,812.46,818.41,"93,063,296","13,285,199,872"
15-1-2017,818.14,823.31,812.87,821.8,"71,013,600","13,174,299,648"
16-1-2017,821.78,834.53,820.27,831.53,"82,755,200","13,234,599,936"
17-1-2017,830.95,910.56,830.8,907.94,"155,095,008","13,383,900,160"
18-1-2017,909.37,917.5,858.3,886.62,"225,676,992","14,648,899,584"
19-1-2017,888.34,904.61,884.34,899.07,"105,625,000","14,311,700,480"
20-1-2017,898.17,899.4,887.01,895.03,"86,728,400","14,472,099,840"
21-1-2017,895.55,927.37,895.53,921.79,"111,158,000","14,432,000,000"
22-1-2017,922.21,937.53,897.56,924.67,"116,573,000","14,863,599,616"
23-1-2017,925.5,928.27,916.74,921.01,"73,588,600","14,918,800,384"
24-1-2017,910.68,924.15,892.29,892.69,"111,349,000","14,681,400,320"
25-1-2017,891.92,903.25,891.69,901.54,"120,831,000","14,380,699,648"
26-1-2017,902.4,919.33,902.22,917.59,"131,958,000","14,551,199,744"
27-1-2017,918.36,923.22,915.85,919.75,"125,594,000","14,810,399,744"
28-1-2017,919.81,923.91,919.81,921.59,"68,979,600","14,835,800,064"
29-1-2017,922.07,923.42,919.15,919.5,"60,851,700","14,874,000,384"
30-1-2017,920.15,923.05,919.47,920.38,"78,227,296","14,844,900,352"
31-1-2017,920.96,972.02,920.96,970.4,"164,582,000","14,859,700,224"
1-2-2017,970.94,989.11,970.74,989.02,"150,110,000","15,667,900,416"
2-2-2017,990.0,"1,013.52",983.22,"1,011.80","145,820,992","15,977,799,680"
3-2-2017,1011.46,"1,033.87","1,008.79","1,029.91","201,278,000","16,326,099,968"
4-2-2017,1031.33,"1,045.90","1,015.16","1,042.90","155,064,000","16,648,800,256"
5-2-2017,1043.52,"1,043.63","1,022.37","1,027.34","114,208,000","16,847,399,936"
6-2-2017,1028.4,"1,044.64","1,028.16","1,038.15","111,762,000","16,605,400,064"
7-2-2017,1040.14,"1,061.93","1,040.14","1,061.35","146,007,008","16,796,600,320"
8-2-2017,1062.32,"1,078.97","1,037.49","1,063.07","201,855,008","17,156,700,160"
9-2-2017,1064.7,"1,088.99",953.34,994.38,"407,220,000","17,197,099,008"
10-2-2017,995.63,998.91,946.69,988.67,"190,452,000","16,083,600,384"
11-2-2017,988.9,"1,009.29",982.83,"1,004.45","102,261,000","15,976,699,904"
12-2-2017,1003.52,"1,004.76",996.92,999.18,"67,530,000","16,214,700,032"
13-2-2017,998.89,"1,002.10",976,990.64,"100,607,000","16,141,500,416"
14-2-2017,991.73,"1,011.51",986.47,"1,004.55","137,946,000","16,028,000,256"
15-2-2017,1006.21,"1,008.84","1,001.58","1,007.48","89,759,400","16,264,099,840"
16-2-2017,1007.65,"1,033.37","1,007.65","1,027.44","122,277,000","16,289,099,776"
17-2-2017,1026.12,"1,053.17","1,025.64","1,046.21","136,474,000","16,589,599,744"
18-2-2017,1049.21,"1,061.10","1,046.96","1,054.42","99,073,504","16,964,800,512"
19-2-2017,1054.76,"1,056.81","1,043.46","1,047.87","77,423,296","17,056,600,064"
20-2-2017,1048.69,"1,080.49","1,041.69","1,079.98","109,478,000","16,960,199,680"
21-2-2017,1079.28,"1,117.25","1,076.93","1,115.30","186,868,992","17,456,900,096"
22-2-2017,1114.8,"1,125.39","1,100.55","1,117.44","136,100,000","18,033,399,808"
23-2-2017,1117.27,"1,176.62","1,116.96","1,166.72","189,454,000","18,075,199,488"
24-2-2017,1172.71,"1,200.39","1,131.96","1,173.68","330,759,008","18,974,400,512"
25-2-2017,1170.41,"1,174.85","1,124.59","1,143.84","139,960,992","18,939,500,544"
26-2-2017,1144.27,"1,167.47","1,130.20","1,165.20","116,486,000","18,518,900,736"
27-2-2017,1163.78,"1,181.98","1,163.38","1,179.97","131,570,000","18,837,299,200"
28-2-2017,1180.72,"1,193.25","1,171.82","1,179.97","184,956,000","19,113,598,976"
1-3-2017,1180.04,"1,222.50","1,179.69","1,222.50","229,056,992","19,104,800,768"
2-3-2017,1224.68,"1,262.13","1,215.62","1,251.01","368,275,008","19,829,800,960"
3-3-2017,1250.71,"1,280.31","1,250.71","1,274.99","315,739,008","20,253,700,096"
4-3-2017,1277.43,"1,279.40","1,230.51","1,255.15","183,270,000","20,688,799,744"
5-3-2017,1254.29,"1,267.29","1,238.06","1,267.12","134,127,000","20,316,000,256"
6-3-2017,1267.47,"1,276.00","1,264.60","1,272.83","153,656,992","20,531,900,416"
7-3-2017,1273.21,"1,275.55","1,204.80","1,223.54","291,256,000","20,627,099,648"
8-3-2017,1223.23,"1,232.16","1,148.08","1,150.00","332,603,008","19,819,800,576"
9-3-2017,1150.35,"1,197.46","1,141.23","1,188.49","212,283,008","18,640,900,096"
10-3-2017,1189.36,"1,270.47","1,077.25","1,116.72","563,795,968","19,275,300,864"
11-3-2017,1116.32,"1,193.83","1,116.32","1,175.83","283,320,000","18,093,699,072"
12-3-2017,1176.62,"1,226.98","1,175.36","1,221.38","227,176,000","19,073,300,480"
13-3-2017,1221.78,"1,237.37","1,217.03","1,231.92","380,276,992","19,807,700,992"
14-3-2017,1232.16,"1,244.81","1,220.72","1,240.00","245,306,000","19,978,199,040"
15-3-2017,1240.16,"1,251.61","1,239.75","1,249.61","297,804,992","20,110,399,488"
16-3-2017,1251.33,"1,257.98","1,152.44","1,187.81","638,568,000","20,293,699,584"
17-3-2017,1180.16,"1,180.16","1,099.57","1,100.23","706,598,976","19,141,799,936"
18-3-2017,1099.69,"1,114.07",957.66,973.82,"621,302,016","17,838,700,544"
19-3-2017,976.73,"1,069.91",976.73,"1,036.74","406,648,000","15,845,999,616"
20-3-2017,1037.24,"1,063.03","1,036.68","1,054.23","286,529,984","16,829,800,448"
21-3-2017,1055.36,"1,122.43","1,055.36","1,120.54","337,391,008","17,125,600,256"
22-3-2017,1120.65,"1,120.65","1,014.21","1,049.14","380,840,992","18,187,100,160"
23-3-2017,1050.05,"1,058.01","1,028.93","1,038.59","248,540,000","17,043,399,680"
24-3-2017,1038.45,"1,040.47",934.36,937.52,"491,038,016","16,856,999,936"
25-3-2017,936.54,975.76,903.71,972.78,"435,803,008","15,204,800,512"
26-3-2017,974.02,"1,007.96",954.19,966.72,"303,668,000","15,814,800,384"
27-3-2017,972.05,"1,046.40",971.98,"1,045.77","372,535,008","15,784,999,936"
28-3-2017,1044.58,"1,064.65","1,027.73","1,047.15","326,332,000","16,964,500,480"
29-3-2017,1046.08,"1,055.13","1,015.88","1,039.97","298,457,984","16,990,900,224"
30-3-2017,1042.21,"1,049.29","1,020.04","1,026.43","352,968,992","16,929,800,192"
31-3-2017,1026.64,"1,074.92","1,026.64","1,071.79","447,287,008","16,679,000,064"
1-4-2017,1071.71,"1,091.72","1,061.09","1,080.50","289,633,984","17,412,999,168"
2-4-2017,1080.61,"1,107.59","1,075.45","1,102.17","514,187,008","17,559,400,448"
3-4-2017,1102.95,"1,151.74","1,102.95","1,143.81","580,444,032","17,924,599,808"
4-4-2017,1145.52,"1,156.44","1,120.52","1,133.25","436,310,016","18,619,000,832"
5-4-2017,1134.14,"1,135.09","1,113.63","1,124.78","414,784,000","18,435,700,736"
6-4-2017,1125.81,"1,188.37","1,125.81","1,182.68","511,222,016","18,302,599,168"
7-4-2017,1178.94,"1,186.58","1,163.39","1,176.90","317,022,016","19,168,499,712"
8-4-2017,1172.65,"1,184.98","1,162.58","1,175.95","209,312,000","19,068,600,320"
9-4-2017,1176.57,"1,197.21","1,171.86","1,187.87","242,343,008","19,134,400,512"
10-4-2017,1187.3,"1,190.34","1,179.04","1,187.13","215,883,008","19,311,200,256"
11-4-2017,1187.46,"1,208.07","1,187.46","1,205.01","216,182,000","19,316,000,768"
12-4-2017,1204.81,"1,207.14","1,196.76","1,200.37","288,702,016","19,600,799,744"
13-4-2017,1201.02,"1,205.89","1,156.44","1,169.28","351,968,992","19,541,299,200"
14-4-2017,1170.33,"1,190.80","1,159.79","1,167.54","254,827,008","19,043,799,040"
15-4-2017,1167.3,"1,188.00","1,164.96","1,172.52","203,559,008","18,996,500,480"
16-4-2017,1172.61,"1,187.22","1,172.61","1,182.94","183,231,008","19,085,099,008"
17-4-2017,1183.25,"1,194.90","1,172.65","1,193.91","253,206,000","19,260,499,968"
18-4-2017,1193.77,"1,217.57","1,193.77","1,211.67","270,524,000","19,433,799,680"
19-4-2017,1212.13,"1,215.51","1,205.08","1,210.29","288,060,992","19,734,800,384"
20-4-2017,1211.08,"1,240.79","1,208.41","1,229.08","315,108,000","19,719,899,136"
21-4-2017,1229.42,"1,235.94","1,215.56","1,222.05","272,167,008","20,020,699,136"
22-4-2017,1222.71,"1,235.56","1,208.47","1,231.71","249,320,000","19,913,900,032"
23-4-2017,1231.92,"1,232.20","1,203.94","1,207.21","258,951,008","20,066,199,552"
24-4-2017,1209.63,"1,250.94","1,209.63","1,250.15","235,806,000","19,705,399,296"
25-4-2017,1250.45,"1,267.58","1,249.97","1,265.49","242,556,000","20,372,299,776"
26-4-2017,1265.99,"1,294.83","1,265.93","1,281.08","329,631,008","20,627,900,416"
27-4-2017,1281.88,"1,319.70","1,281.30","1,317.73","449,196,992","20,889,200,640"
28-4-2017,1317.74,"1,331.28","1,292.37","1,316.48","527,488,992","21,475,999,744"
29-4-2017,1317.84,"1,327.20","1,315.21","1,321.79","422,705,984","21,479,800,832"
30-4-2017,1321.87,"1,347.91","1,314.92","1,347.89","413,115,008","21,548,400,640"
1-5-2017,1348.3,"1,434.32","1,348.30","1,421.60","713,624,000","21,981,800,448"
2-5-2017,1421.03,"1,473.90","1,415.69","1,452.82","477,337,984","23,170,199,552"
3-5-2017,1453.78,"1,492.77","1,447.49","1,490.09","583,795,968","23,707,099,136"
4-5-2017,1490.72,"1,608.91","1,490.72","1,537.67","933,548,992","24,311,900,160"
5-5-2017,1540.87,"1,618.03","1,530.31","1,555.45","946,035,968","25,133,099,008"
6-5-2017,1556.81,"1,578.80","1,542.50","1,578.80","582,529,984","25,395,599,360"
7-5-2017,1579.47,"1,596.72","1,559.76","1,596.71","1,080,029,952","25,768,499,200"
8-5-2017,1596.92,"1,723.35","1,596.92","1,723.35","1,340,320,000","26,056,499,200"
9-5-2017,1723.89,"1,833.49","1,716.30","1,755.36","1,167,920,000","28,132,200,448"
10-5-2017,1756.52,"1,788.44","1,719.10","1,787.13","915,723,008","28,668,100,608"
11-5-2017,1780.37,"1,873.93","1,755.35","1,848.57","799,489,984","29,060,599,808"
12-5-2017,1845.76,"1,856.15","1,694.01","1,724.24","740,984,000","30,131,099,648"
13-5-2017,1723.12,"1,812.99","1,651.08","1,804.91","579,635,008","28,132,300,800"
14-5-2017,1800.86,"1,831.42","1,776.62","1,808.91","437,196,000","29,405,100,032"
15-5-2017,1808.44,"1,812.80","1,708.54","1,738.43","731,529,024","29,532,600,320"
16-5-2017,1741.7,"1,785.94","1,686.54","1,734.45","959,044,992","28,446,300,160"
17-5-2017,1726.73,"1,864.05","1,661.91","1,839.09","1,064,729,984","28,204,800,000"
18-5-2017,1818.7,"1,904.48","1,807.12","1,888.65","894,321,024","29,710,499,840"
19-5-2017,1897.37,"2,004.52","1,890.25","1,987.71","1,157,289,984","30,998,999,040"
20-5-2017,1984.24,"2,084.73","1,974.92","2,084.73","961,336,000","32,422,400,000"
21-5-2017,2067.03,"2,119.08","2,037.50","2,041.20","1,147,859,968","33,779,400,704"
22-5-2017,2043.19,"2,303.90","2,017.87","2,173.40","1,942,220,032","33,393,600,512"
23-5-2017,2191.56,"2,320.82","2,178.50","2,320.42","1,378,749,952","35,822,600,192"
24-5-2017,2321.37,"2,523.72","2,321.37","2,443.64","1,725,379,968","37,949,198,336"
25-5-2017,2446.24,"2,763.71","2,285.30","2,304.98","2,406,700,032","39,995,400,192"
26-5-2017,2320.89,"2,573.79","2,071.99","2,202.42","1,763,480,064","37,950,599,168"
27-5-2017,2196.27,"2,260.20","1,855.83","2,038.87","1,700,480,000","35,917,099,008"
28-5-2017,2054.08,"2,267.34","2,054.08","2,155.80","1,147,139,968","33,595,899,904"
29-5-2017,2159.43,"2,307.05","2,107.17","2,255.61","994,625,024","35,323,498,496"
30-5-2017,2255.36,"2,301.96","2,124.57","2,175.47","1,443,970,048","36,897,001,472"
31-5-2017,2187.19,"2,311.08","2,145.57","2,286.41","1,544,829,952","35,786,698,752"
1-6-2017,2288.33,"2,448.39","2,288.33","2,407.88","1,653,180,032","37,446,201,344"
2-6-2017,2404.03,"2,488.55","2,373.32","2,488.55","1,317,030,016","39,344,599,040"
3-6-2017,2493.72,"2,581.91","2,423.57","2,515.35","1,514,950,016","40,817,098,752"
4-6-2017,2547.79,"2,585.89","2,452.54","2,511.81","1,355,120,000","41,708,199,936"
5-6-2017,2512.4,"2,686.81","2,510.22","2,686.81","1,369,309,952","41,133,899,776"
6-6-2017,2690.84,"2,999.91","2,690.84","2,863.20","2,089,609,984","44,060,999,680"
7-6-2017,2869.38,"2,869.38","2,700.56","2,732.16","1,517,709,952","46,989,799,424"
8-6-2017,2720.49,"2,815.30","2,670.95","2,805.62","1,281,170,048","44,557,099,008"
9-6-2017,2807.44,"2,901.71","2,795.62","2,823.81","1,348,950,016","45,987,098,624"
10-6-2017,2828.14,"2,950.99","2,746.55","2,947.71","2,018,889,984","46,331,400,192"
11-6-2017,2942.41,"2,996.60","2,840.53","2,958.11","1,752,400,000","48,208,699,392"
12-6-2017,2953.22,"2,997.26","2,518.56","2,659.63","2,569,530,112","48,391,200,768"
13-6-2017,2680.91,"2,789.04","2,650.38","2,717.02","1,781,200,000","43,934,101,504"
14-6-2017,2716.88,"2,786.83","2,412.94","2,506.37","1,696,560,000","44,528,300,032"
15-6-2017,2499.58,"2,534.71","2,212.96","2,464.58","2,026,259,968","40,971,300,864"
16-6-2017,2469.57,"2,539.92","2,385.15","2,518.56","1,195,190,016","40,484,098,048"
17-6-2017,2514.01,"2,685.19","2,484.96","2,655.88","1,534,509,952","41,217,200,128"
18-6-2017,2655.35,"2,662.10","2,516.33","2,548.29","1,178,659,968","43,539,300,352"
19-6-2017,2549.03,"2,662.85","2,549.03","2,589.60","1,446,840,064","41,800,601,600"
20-6-2017,2591.26,"2,763.45","2,589.82","2,721.79","1,854,189,952","42,497,998,848"
21-6-2017,2709.43,"2,772.01","2,660.40","2,689.10","1,626,579,968","44,440,801,280"
22-6-2017,2691.03,"2,723.74","2,642.36","2,705.41","1,097,939,968","44,143,661,056"
23-6-2017,2707.34,"2,765.17","2,706.37","2,744.91","961,318,976","44,415,922,176"
24-6-2017,2738.52,"2,757.94","2,583.19","2,608.72","982,750,016","44,932,898,816"
25-6-2017,2607.25,"2,682.26","2,552.12","2,589.41","1,161,100,032","42,783,760,384"
26-6-2017,2590.57,"2,615.25","2,376.29","2,478.45","1,663,280,000","42,513,989,632"
27-6-2017,2478.45,"2,552.45","2,332.99","2,552.45","1,489,789,952","40,677,937,152"
28-6-2017,2553.03,"2,603.98","2,484.42","2,574.79","1,183,869,952","41,906,651,136"
29-6-2017,2567.56,"2,588.83","2,510.48","2,539.32","949,979,008","42,150,330,368"
30-6-2017,2539.24,"2,559.25","2,478.43","2,480.84","860,273,024","41,689,124,864"
1-7-2017,2492.6,"2,515.27","2,419.23","2,434.55","779,913,984","40,928,153,600"
2-7-2017,2436.4,"2,514.28","2,394.84","2,506.47","803,747,008","40,010,469,376"
3-7-2017,2498.56,"2,595.00","2,480.47","2,564.06","964,112,000","41,037,160,448"
4-7-2017,2561.0,"2,631.59","2,559.35","2,601.64","985,516,032","42,067,939,328"
5-7-2017,2602.87,"2,622.65","2,538.55","2,601.99","941,566,016","42,760,830,976"
6-7-2017,2608.1,"2,616.72","2,581.69","2,608.56","761,956,992","42,851,422,208"
7-7-2017,2608.59,"2,916.14","2,498.87","2,518.66","917,411,968","42,864,218,112"
8-7-2017,2520.27,"2,571.34","2,492.31","2,571.34","733,329,984","41,417,732,096"
9-7-2017,2572.61,"2,635.49","2,517.59","2,518.44","527,856,000","42,283,167,744"
10-7-2017,2525.25,"2,537.16","2,321.13","2,372.56","1,111,200,000","41,509,044,224"
11-7-2017,2385.89,"2,413.47","2,296.81","2,337.79","1,329,760,000","39,224,180,736"
12-7-2017,2332.77,"2,423.71","2,275.14","2,398.84","1,117,410,048","38,355,918,848"
13-7-2017,2402.7,"2,425.22","2,340.83","2,357.90","835,769,984","39,511,040,000"
14-7-2017,2360.59,"2,363.25","2,183.22","2,233.34","882,502,976","38,823,104,512"
15-7-2017,2230.12,"2,231.14","1,990.41","1,998.86","993,608,000","36,681,289,728"
16-7-2017,1991.98,"2,058.77","1,843.03","1,929.82","1,182,870,016","32,767,571,968"
17-7-2017,1932.62,"2,230.49","1,932.62","2,228.41","1,201,760,000","31,795,019,776"
18-7-2017,2233.52,"2,387.61","2,164.77","2,318.88","1,512,450,048","36,749,443,072"
19-7-2017,2323.08,"2,397.17","2,260.23","2,273.43","1,245,100,032","38,227,845,120"
20-7-2017,2269.89,"2,900.70","2,269.89","2,817.60","2,249,260,032","37,356,806,144"
21-7-2017,2838.41,"2,838.41","2,621.85","2,667.76","1,489,449,984","46,718,996,480"
22-7-2017,2668.63,"2,862.42","2,657.71","2,810.12","1,177,129,984","43,929,632,768"
23-7-2017,2808.1,"2,832.18","2,653.94","2,730.40","1,072,840,000","46,231,142,400"
24-7-2017,2732.7,"2,777.26","2,699.19","2,754.86","866,473,984","44,995,604,480"
25-7-2017,2757.5,"2,768.08","2,480.96","2,576.48","1,460,089,984","45,410,078,720"
26-7-2017,2577.77,"2,610.76","2,450.80","2,529.45","937,404,032","42,455,015,424"
27-7-2017,2538.71,"2,693.32","2,529.34","2,671.78","789,104,000","41,816,489,984"
28-7-2017,2679.73,"2,897.45","2,679.73","2,809.01","1,380,099,968","44,144,447,488"
29-7-2017,2807.02,"2,808.76","2,692.80","2,726.45","803,745,984","46,246,670,336"
30-7-2017,2724.39,"2,758.53","2,644.85","2,757.18","705,942,976","44,890,664,960"
31-7-2017,2763.24,"2,889.62","2,720.61","2,875.34","860,574,976","45,535,846,400"
1-8-2017,2871.3,"2,921.35","2,685.61","2,718.26","1,324,669,952","47,321,755,648"
2-8-2017,2727.13,"2,762.53","2,668.59","2,710.67","1,094,950,016","44,950,835,200"
3-8-2017,2709.56,"2,813.31","2,685.14","2,804.73","804,796,992","44,666,400,768"
4-8-2017,2806.93,"2,899.33","2,743.72","2,895.89","1,002,120,000","46,276,210,688"
5-8-2017,2897.63,"3,290.01","2,874.83","3,252.91","1,945,699,968","47,778,197,504"
6-8-2017,3257.61,"3,293.29","3,155.60","3,213.94","1,105,030,016","53,720,891,392"
7-8-2017,3212.78,"3,397.68","3,180.89","3,378.94","1,482,279,936","52,987,310,080"
8-8-2017,3370.22,"3,484.85","3,345.83","3,419.94","1,752,760,064","55,590,281,216"
9-8-2017,3420.4,"3,422.76","3,247.67","3,342.47","1,468,960,000","56,424,906,752"
10-8-2017,3341.84,"3,453.45","3,319.47","3,381.28","1,515,110,016","55,134,724,096"
11-8-2017,3373.82,"3,679.72","3,372.12","3,650.62","2,021,190,016","55,667,986,432"
12-8-2017,3650.63,"3,949.92","3,613.70","3,884.71","2,219,589,888","60,242,059,264"
13-8-2017,3880.04,"4,208.39","3,857.80","4,073.26","3,159,089,920","64,034,107,392"
14-8-2017,4066.1,"4,325.13","3,989.16","4,325.13","2,463,089,920","67,112,329,216"
15-8-2017,4326.99,"4,455.97","3,906.18","4,181.93","3,258,050,048","71,425,482,752"
16-8-2017,4200.34,"4,381.23","3,994.42","4,376.63","2,272,039,936","69,342,707,712"
17-8-2017,4384.44,"4,484.70","4,243.71","4,331.69","2,553,359,872","72,389,124,096"
18-8-2017,4324.34,"4,370.13","4,015.40","4,160.62","2,941,710,080","71,406,542,848"
19-8-2017,4137.75,"4,243.26","3,970.55","4,193.70","2,975,820,032","68,333,101,056"
20-8-2017,4189.31,"4,196.29","4,069.88","4,087.66","2,109,769,984","69,192,663,040"
21-8-2017,4090.48,"4,109.14","3,988.60","4,001.74","2,800,890,112","67,567,071,232"
22-8-2017,3998.35,"4,128.76","3,674.58","4,100.52","3,764,239,872","66,051,018,752"
23-8-2017,4089.01,"4,255.78","4,078.41","4,151.52","2,369,819,904","67,553,030,144"
24-8-2017,4137.6,"4,376.39","4,130.26","4,334.68","2,037,750,016","68,363,894,784"
25-8-2017,4332.82,"4,455.70","4,307.35","4,371.60","1,727,970,048","71,595,073,536"
26-8-2017,4372.06,"4,379.28","4,269.52","4,352.40","1,511,609,984","72,249,057,280"
27-8-2017,4345.1,"4,416.59","4,317.29","4,382.88","1,537,459,968","71,809,245,184"
28-8-2017,4384.45,"4,403.93","4,224.64","4,382.66","1,959,330,048","72,467,865,600"
29-8-2017,4389.21,"4,625.68","4,352.13","4,579.02","2,486,080,000","72,553,783,296"
30-8-2017,4570.36,"4,626.52","4,471.41","4,565.30","1,937,849,984","75,556,601,856"
31-8-2017,4555.59,"4,736.05","4,549.40","4,703.39","1,944,930,048","75,322,261,504"
1-9-2017,4701.76,"4,892.01","4,678.53","4,892.01","2,599,079,936","77,748,371,456"
2-9-2017,4901.42,"4,975.04","4,469.24","4,578.77","2,722,139,904","81,060,601,856"
3-9-2017,4585.27,"4,714.08","4,417.59","4,582.96","1,933,190,016","75,841,708,032"
4-9-2017,4591.63,"4,591.63","4,108.40","4,236.31","2,987,330,048","75,955,544,064"
5-9-2017,4228.29,"4,427.84","3,998.11","4,376.53","2,697,969,920","69,954,437,120"
6-9-2017,4376.59,"4,617.25","4,376.59","4,597.12","2,172,100,096","72,418,721,792"
7-9-2017,4589.14,"4,655.04","4,491.33","4,599.88","1,844,620,032","75,944,968,192"
8-9-2017,4605.16,"4,661.00","4,075.18","4,228.75","2,700,890,112","76,220,227,584"
9-9-2017,4229.81,"4,308.82","4,114.11","4,226.06","1,386,230,016","70,017,155,072"
10-9-2017,4229.34,"4,245.44","3,951.04","4,122.94","1,679,090,048","70,018,088,960"
11-9-2017,4122.47,"4,261.67","4,099.40","4,161.27","1,557,330,048","68,256,038,912"
12-9-2017,4168.88,"4,344.65","4,085.22","4,130.81","1,864,530,048","69,033,369,600"
13-9-2017,4131.98,"4,131.98","3,789.92","3,882.59","2,219,409,920","68,432,248,832"
14-9-2017,3875.37,"3,920.60","3,153.86","3,154.95","2,716,310,016","64,191,565,824"
15-9-2017,3166.3,"3,733.45","2,946.62","3,637.52","4,148,069,888","52,453,515,264"
16-9-2017,3637.75,"3,808.84","3,487.79","3,625.04","1,818,400,000","60,271,636,480"
17-9-2017,3606.28,"3,664.81","3,445.64","3,582.88","1,239,149,952","59,757,817,856"
18-9-2017,3591.09,"4,079.23","3,591.09","4,065.20","1,943,209,984","59,514,085,376"
19-9-2017,4073.79,"4,094.07","3,868.87","3,924.97","1,563,980,032","67,520,266,240"
20-9-2017,3916.36,"4,031.39","3,857.73","3,905.95","1,213,830,016","64,918,507,520"
21-9-2017,3901.47,"3,916.42","3,613.63","3,631.04","1,411,480,064","64,677,552,128"
22-9-2017,3628.02,"3,758.27","3,553.53","3,630.70","1,194,829,952","60,152,250,368"
23-9-2017,3629.92,"3,819.21","3,594.58","3,792.40","928,113,984","60,190,023,680"
24-9-2017,3796.15,"3,796.15","3,666.90","3,682.84","768,014,976","62,954,283,008"
25-9-2017,3681.58,"3,950.25","3,681.58","3,926.07","1,374,210,048","61,061,095,424"
26-9-2017,3928.41,"3,969.89","3,869.90","3,892.35","1,043,740,032","65,161,023,488"
27-9-2017,3892.94,"4,210.05","3,884.82","4,200.67","1,686,880,000","64,579,231,744"
28-9-2017,4197.13,"4,279.31","4,109.70","4,174.73","1,712,320,000","69,633,212,416"
29-9-2017,4171.62,"4,214.63","4,039.29","4,163.07","1,367,049,984","69,219,221,504"
30-9-2017,4166.11,"4,358.43","4,160.86","4,338.71","1,207,449,984","69,136,629,760"
1-10-2017,4341.05,"4,403.74","4,269.81","4,403.74","1,208,210,048","72,047,304,704"
2-10-2017,4395.81,"4,470.23","4,377.46","4,409.32","1,431,730,048","72,963,194,880"
3-10-2017,4408.46,"4,432.47","4,258.89","4,317.48","1,288,019,968","73,181,331,456"
4-10-2017,4319.37,"4,352.31","4,210.42","4,229.36","1,116,770,048","71,712,522,240"
5-10-2017,4229.88,"4,362.64","4,164.05","4,328.41","1,161,769,984","70,233,686,016"
6-10-2017,4324.46,"4,413.27","4,320.53","4,370.81","1,069,939,968","71,810,605,056"
7-10-2017,4369.35,"4,443.88","4,321.05","4,426.89","906,928,000","72,565,055,488"
8-10-2017,4429.67,"4,624.14","4,405.64","4,610.48","1,313,869,952","73,575,424,000"
9-10-2017,4614.52,"4,878.71","4,564.25","4,772.02","1,968,739,968","76,656,467,968"
10-10-2017,4776.21,"4,922.17","4,765.10","4,781.99","1,597,139,968","79,351,848,960"
11-10-2017,4789.25,"4,873.73","4,751.63","4,826.48","1,222,279,936","79,578,218,496"
12-10-2017,4829.58,"5,446.91","4,822.00","5,446.91","2,791,610,112","80,256,729,088"
13-10-2017,5464.16,"5,840.30","5,436.85","5,647.21","3,615,480,064","90,812,375,040"
14-10-2017,5643.53,"5,837.70","5,591.64","5,831.79","1,669,030,016","93,803,028,480"
15-10-2017,5835.96,"5,852.48","5,478.61","5,678.19","1,976,039,936","97,011,859,456"
16-10-2017,5687.57,"5,776.23","5,544.21","5,725.59","2,008,070,016","94,558,953,472"
17-10-2017,5741.58,"5,800.35","5,472.72","5,605.51","1,821,570,048","95,469,297,664"
18-10-2017,5603.82,"5,603.82","5,151.44","5,590.69","2,399,269,888","93,190,160,384"
19-10-2017,5583.74,"5,744.35","5,531.06","5,708.52","1,780,540,032","92,866,969,600"
20-10-2017,5708.11,"6,060.11","5,627.23","6,011.45","2,354,429,952","94,947,926,016"
21-10-2017,5996.79,"6,194.88","5,965.07","6,031.60","2,207,099,904","99,763,249,152"
22-10-2017,6036.66,"6,076.26","5,792.34","6,008.42","2,034,630,016","100,437,917,696"
23-10-2017,6006.0,"6,075.59","5,732.47","5,930.32","2,401,840,128","99,941,629,952"
24-10-2017,5935.52,"5,935.52","5,504.18","5,526.64","2,735,699,968","98,781,609,984"
25-10-2017,5524.6,"5,754.33","5,397.88","5,750.80","1,966,989,952","91,954,200,576"
26-10-2017,5747.95,"5,976.80","5,721.22","5,904.83","1,905,040,000","95,685,124,096"
27-10-2017,5899.74,"5,988.39","5,728.82","5,780.90","1,710,130,048","98,225,446,912"
28-10-2017,5787.82,"5,876.72","5,689.19","5,753.09","1,403,920,000","96,369,557,504"
29-10-2017,5754.44,"6,255.71","5,724.58","6,153.85","2,859,040,000","95,819,800,576"
30-10-2017,6114.85,"6,214.99","6,040.85","6,130.53","1,772,150,016","101,833,015,296"
31-10-2017,6132.02,"6,470.43","6,103.33","6,468.40","2,311,379,968","102,130,237,440"
1-11-2017,6440.97,"6,767.31","6,377.88","6,767.31","2,870,320,128","107,286,847,488"
